text,label
"Cisco Systems will open a research  amp; development (R amp;D) center in Tokyo that will focus on IP-based technologies including IPv6, multicast and wireless for both its mainstream routers and its IOS and IOS XR software.",0
"MP3 players could become even more popular in Canada thanks to newer, lower price tags made possible by a recent court ruling. The drop in price could be possible after the Federal Court of Appeal #39;s decision ",0
&lt;p&gt;&lt;/p&gt;&lt;p&gt; GENEVA (Reuters) - Chile on Friday became the eighth memberof the World Trade Organization (WTO) to win the right to hitthe United States with sanctions over an illegal anti-dumpinglaw known as the Byrd amendment.&lt;/p&gt;,0
"Jose Mourinho will take Chelsea to Barcelona, the club where he honed his raw coaching talent, for the most glamorous tie of the first knock-out phase of the Champions League.",0
"Health India: Washington, Dec 17: A new study published in the British Medical Journal suggests that the human eye is unable to detect an offside position during a football match.",0
"(New York -WABC, December 17, 2004) - The New York Yankees already are close to completing deals with starting pitchers Carl Pavano and Jaret Wright.",0
"Miami of Ohio football coach Terry Hoeppner will be named the next football coach at Indiana University, sources confirmed early today.",0
"GENEVA - The United Nations has found another listening device planted in its offices, this one in the world body #39;s European headquarters in Geneva.",0
"A great white shark which killed a teenage surfer should be hunted down and destroyed, officials say. But the dead boy #39;s father has said he doesn #39;t want the creature to be killed.",0
"The Tnaiste, Mary Harney, has said she has no reason to believe that a miscarriage of justice was involved in the case of the three Irishmen in Colombia given lengthy jail sentences for training left wing guerrillas.",0
"Astronomical quantities of arms and ammunition have poured into Sudan #39;s Darfur region in the last two weeks and the government is poised for a major military offensive, the African Union said on Friday.",0
" NEW YORK (Reuters) - A government-sponsored trial of Pfizer  Inc.'s &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=PFE.N target=/stocks/quickinfo/fullquote""&gt;PFE.N&lt;/A&gt; blockbuster arthritis drug Celebrex was halted  after patients taking the medicine had more than twice as many  heart attacks as patients taking a placebo, the company said on  Friday.",0
 LONDON (Reuters) - Oil prices rose sharply on Friday as  worries a cold spell in the United States could erode already  depleted winter fuel inventories spurred the market higher.,0
" MOSCOW (Reuters) - Russia said on Friday it would go ahead  and sell Yuganskneftegaz, the main oil production unit of  YUKOS, despite a U.S. bankruptcy court order seeking to block  Sunday's auction for 10 days.",0
"'Tis the season for mergers, as technology firms go on a buying binge this holiday season that is starting to rival the great M A spree of the 1990s. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-washingtonpost.com&lt;/B&gt;&lt;/FONT&gt;",0
"Hyundai Motor Co. said Friday that it is recalling about 120,000 2004 and 2005 model Elantra sedans because of a software problem with its air-bag system.",0
"NetSuite has unveiled the availability of multicurrency credit card processing for its e-commerce customers. The new feature was made possible by integration, announced this week, between NetSuite and WorldPay, which is part of The Royal Bank of Scotland Group. NetSuite's e-commerce capability enables companies to transact business on the Web while automatically linking into internal customer relationship management, financial, and warehouse systems. With the new multicurrency credit card processing feature, NetSuite e-commerce customers can now accept credit card payments in 120 currencies and receive settlement in 14 currencies. More information about NetSuite e-commerce is available at www.netsuite.com/netcommerce1.\\",0
"Natick-based edocs Inc. is being acquired by San Mateo, Calif.-based Siebel Systems Inc. for \$115 million in cash. The deal #39;s size could expand if edocs meets unspecified performance goals next year.",0
"German business sentiment improved unexpectedly in December after slumping sharply in November over concerns about high oil prices and worries that the strengthening euro could damage exports, a closely watched survey showed Friday.",0
"Science judged that the runner-up to the discovery of water on Mars was the finding of another species of dwarf human which lived on the remote Indonesian island of Flores as little as 13,000 years ago.",0
Microsoft this week quietly fixed a security weakness in the configuration of the built-in firewall component of Windows XP. The firewall - turned on by default by XP Service Pack 2 (SP2) - can leave files ,0
Alex Ferguson is willing to write Ruud van Nistelrooy out of Manchester Uniteds Premiership title push for the next two months to ensure he is ready for their assault on Europe.,0
The mother of Brazilian football prodigy Robinho has been released following her kidnapping on November 6. Marina De Souzas release will now enable Robinho to play for Santos in a title-decider this weekend in the Brazilian championship.,0
(Sports Network) - The Los Angeles Lakers begin a season-high six-game homestand tonight against the Washington Wizards at the Staples Center.,0
"TOKYO Japan and the United States signed an agreement on Friday to improve cooperation in their missile defense programs. The agreement, a memorandum of understanding allowing the two allies to share information ",0
Talks on the political future of Ivory Coast are continuing in Pretoria today with President Thabo Mbeki expected to join the discussions later in the day.,0
"AP - Greek sprinters Kostas Kenteris and Katerina Thanou submitted written explanations to the sport's governing body, detailing the reasons why they missed drug tests on the eve of the Athens Olympics.",0
AP - Cuba responded Thursday to the U.S. diplomats's refusal to take down Christmas decorations by putting up a huge billboard in front of the U.S. Interest Section emblazoned with a swastika and showing photographs of Iraqi prisoners being abused by American soldiers.,0
"USATODAY.com - A wave of young Democrats is demanding not just to be heard but to take charge.They are opining, organizing and running for party chairman.",0
" VAL GARDENA, Italy (Reuters) - The Empire struck back in  the men's Ski World Cup on Friday with Michael Walchhofer  winning the super-G as a trio of Austrians pushed overall  leader Bode Miller off the Val Gardena podium.",0
"Microsoft Purchases GIANT Anti-Spyware\\Here's an interesting story. Microsoft, who's Internet Explorer browser is full of holes which make it able to accept browser programs and add-ons which  sometimes can be spyware, has now purchased an Anti-Spyware company. Something kind of stinks here. \\Why not fix Internet Explorer security holes ...",0
"Apple iTunes Hits 200 Million Sales\\Apple announced yesterday that over 200 million songs have been sold via the iTunes online music store. According to Eddie Cue, Apple's VP of Applications, the amount of sales/downloads from iTunes has vastly accelerated since its launch in April 2003.\\It took Apple nearly a year ...",0
"Sudan's government is preparing a major offensive in Darfur, says the head of the African observer team.",0
AstraZeneca Plc suffered its third setback in two months on Friday as lung cancer drug Iressa failed to help patients live longer ,0
"The news that Google will digitize more than 15 million books and make them available online didnt dominate headlines all week, but it would have if editors had a longer view for historical impact.",0
Governor Rod Blagojevich seeks law to punish those who sell violent and sexually explicit games to minors. It #39;s as if the Governor of Illinois never heard of the Entertainment Software Ratings Board.,0
Nokia has launched a program to help consumers spot counterfeit mobile phone batteries. The company has begun labeling batteries with holographic labels containing a series of symbols and a 20-digit authentication code hidden under a scratch-off area.,0
" quot;Hang on, I #39;m going to pick up a prostitute, quot; my boyfriend told me during a weekend trip to Pennsylvania. Steve pulled up to the curb as a girl in hot pants strutted past.",0
"Mozilla took out an ostensibly dual-purpose ad in the New York Times yesterday. One reason was to thank everyone who contributed to the open source browser project and, as such, the ad included some 10,000 names, in small print of course.",0
"The Milan midfielder believes that the Rossoneri are ready to take on Juventus on Saturday night. Clarence Seedorf will be facing his former coach at Real Madrid, Fabio Capello, this weekend, but hed rather ",0
"Gunmen attacked a car in the northern Iraq city of Mosul on Friday, killing three foreigners and their Iraqi driver before cutting off the head of one of the victims in a daylight attack.",0
"Reuters - AstraZeneca Plc suffered its third\setback in two months on Friday as lung cancer drug Iressa\failed to help patients live longer in a major clinical trial,\sending its shares down as much as 9.2 percent.",0
"Reuters - Eli Lilly and Co  said Friday\it added a warning to the label of its attention\deficit/hyperactivity disorder medicine, advising patients with\jaundice or a liver injury to stop taking the treatment.",0
" DETROIT (Reuters) - Hyundai Motor Co. Ltd. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=005380.KS target=/stocks/quickinfo/fullquote""&gt;005380.KS&lt;/A&gt; is  recalling about 120,000 Elantra sedans sold in the United  States because of a possible problem with deployment of their  airbags.",0
 LONDON (Reuters) - Oil prices rose a dollar on Friday as  worries a cold spell in the United States could erode already  depleted winter fuel inventories spurred the market higher.,0
Sprint Corp. #39;s acquisition of Nextel Communications Inc. might result in more jobs in the company #39;s local telephone service segment.,0
"EBay today announced plans to purchase Rent.com, making its entrance into the online real estate category in a deal valued at approximately \$415 million.",0
GOOGLE caused a stir when it announced recently that its search engine can now look for data that is stored in users #39; computers.,0
"Cisco #39;s Tokyo R amp;D center will focus on advanced Internet technologies such as IPv6, multicast, and wireless, in addition to improving existing security and quality-of-service (QoS) technologies.",0
"BLOOMINGTON, Ind. -- Miami (Ohio) football coach Terry Hoeppner reportedly has accepted the head coaching job at Indiana. The Bloomington Herald-Times quotes sources close to the IU program as saying that ",0
Liverpool seem to have been handed one of the easier last-16 draws after the group phase of the Champions League. But Rafael Benitez will be careful not to under-estimate the experienced ,0
"Scottish driver David Coulthard signed a one-year contract with Red Bull Racing for the 2005 Formula One season, the Austria Press Agency reported on Friday.",0
"Israeli Prime Minister Ariel Sharon, addressing an academic conference, said that it is the horrible disaster for both people when one nation is occupied by another.",0
GENEVA - The United Nations said on Thursday a secret listening device had been found in a posh meeting room of its European headquarters in Geneva.,0
"Reuters - Investors in pharmaceuticals were dealt\a triple whammy on Friday as Pfizer Inc, AstraZeneca Plc and\Eli Lilly and Co all shocked the market with bad news about key\products.",0
"Reuters - Steelcase Inc. , the world's\largest office furniture maker, posted a quarterly profit on\Friday, reversing a year-earlier loss, as orders increased and\it passed on higher costs to its customers.",0
"AFP - French interests named the head of Airbus, Noel Forgeard, to be one of two new pilots running the European aeronautics and defence group EADS after weeks of reported tension over his role.",0
" BERLIN/LONDON (Reuters) - Bankers now in talks with Russian  gas firm Gazprom about paying for its bid for the oil  production arm of YUKOS will not go against a U.S. ruling that  the sale was illegal, banking sources said on Friday.",0
President George Bush signs into law the country's most radical overhaul of its intelligence agencies in nearly 60 years.,0
The 25 prime ministers and presidents said they expected Turkey to start normalizing its trade relations by then with Cyprus.,0
"Investors in pharmaceuticals were dealt a triple whammy on Friday as Pfizer Inc, AstraZeneca Plc and Eli Lilly and Co all shocked the market with bad news about key products.",0
Oil prices surged more than two dollars on Wednesday as the US government reported a fall in heating oil stocks and cold weather gripped the US.,0
"EBay Inc. said Friday it has agreed to acquire the online rental listing company Rent.com for \$415 million, consisting of \$385 million in eBay stock and \$30 million cash.",0
"In a final statement on a stock-options rule, the Financial Accounting Standards Board says that companies must treat employee stock options as an expense on financial statements beginning in 2005.",0
"BAGHDAD -- Al Qaeda's arm in Iraq released a video yesterday showing its militants lining up five captured Iraqi security officers and executing them in the street, the latest move in a campaign to intimidate Iraqis and target those who collaborate with US-led forces.",0
"JERUSALEM -- Mahmoud Abbas, the leading candidate for the presidency of the Palestinian Authority in next Sunday's elections, appears to be winning support of a key constituency: Palestinian militants and their supporters.",0
The networking vendor will focus on developing new Internet technologies for one of the world #39;s leading broadband markets. By Paul Travis.,0
Microsoft has patched a flaw in the Windows XP Service Pack 2 firewall. The flaw could make files viewable from outside a local network if file and printer sharing are enabled.,0
"When Sean OKeefe was named NASA Administrator about three years ago, he had already had experience with fixing troubled organizations.",0
"Scientists now have their first direct evidence of changing weather patterns on Titan, Saturn #39;s largest moon. When the Cassini spacecraft flew past the satellite on Monday it spied clouds at mid-latitudes ",0
A recording industry trade group said Thursday that it has filed another wave of lawsuits against 754 people it suspects of distributing songs over the Internet without permission.,0
Parma recovered from an early deficit to beat Besiktas 3-2 on Thursday and maintain Italy #39;s hopes of winning a UEFA Cup championship it once dominated.,0
"Writing in the British Medical Journal, Dr Francisco Belda Maruenda says the human eye is unable to detect an offside position during a match.",0
"In the overall standings the 27-year-old Miller, in outstanding form this season, has a 391 point lead over defending champion Hermann Maier of Austria.",0
News agency APA said that Coulthard has agreed a one-year deal with Dietrich Mateschitzs team. The Scot has been the red hot favourite to land a drive with the team ever since bosses Tony Purnell and David ,0
India master batsman Sachin Tendulkar needs 64 runs on Saturday to become the world #39;s leading Test century maker. Tendulkar was unbeaten on 36 as India reached 334 for two on the first day of the Second Test against Bangladesh in Chittagong.,0
"A SECRET listening device has been found at the Geneva offices of the United Nations. Workers found the sophisticated eavesdropping equipment, possibly made in Russia or eastern Europe, during renovation work ",0
AP - Jennifer Capriati dropped out of an exhibition charity match Saturday against Wimbledon champion Maria Sharapova because of a right shoulder injury.,0
"Gunmen attacked a car in the northern Iraqi city of Mosul on Friday, killing four male passengers, and witnesses said three of the victims were foreigners.",0
"Intel Corp and Hewlett-Packard Co. reached a new level in their relationship today, as Intel hired an entire team of engineers from HP.",0
US recording companies have filed copyright infringement lawsuits against 754 computer users in the latest round of legal action in the industrys effort to stop unauthorised swapping of music online.,0
"AP - In a Dec. 7 mutual fund column about global allocation funds, The Associated Press erronously reported the expense ratio of First Eagle Global. It is 1.32 percent, not 1.72 percent, which is the fund's yield.",0
" LONDON (Reuters) - Investors in pharmaceuticals were dealt  a triple whammy on Friday as Pfizer Inc, AstraZeneca Plc and  Eli Lilly and Co all shocked the market with bad news about key  products.",0
The company reported strong fiscal second-quarter results and positive trends seem likely to continue to drive healthy growth.,0
The drug maker Eli Lilly  amp; Co. said Friday it is warning doctors to stop using its attention deficit disorder drug Strattera in patients with jaundice or laboratory evidence of liver injury.,0
"In yet another chapter in the sibling rivalry-esque battle between Apple and Real Networks, Apple has announced that the next generation of its iPod music player will actively block Reals attempts to make the player more open.",0
Adobe Systems Inc. has temporarily removed the 6.0.3 update for Professional and Standard versions of its Acrobat software for the Macintosh platform.,0
"On Monday, the Cassini-Huygens spacecraft flew by Titan only 1,200 kilometers above the moon #39;s surface. It was the second such flyby of Titan, Saturn #39;s largest moon, since the spacecraft began orbiting Saturn on June 30.",0
"NTT DoCoMo, Japan #39;s biggest mobile communications carrier, achieved a 1Gbps packet transmission speed using 4G) mobile communication equipment in August, the company has said.",0
"Following our previous report, based on claims being made by an Austrian News Agency, Pitpass can now confirm that David Coulthard has signed a one-year deal with Red Bull Racing.",0
"VAL GARDENA, Italy (AFP) - Austria #39;s Michael Walchhofer won the men #39;s World Cup super-G ahead of countrymen Hermann Maier and Benjamin Raich for his first victory in the discipline.",0
"Former Olympic boxer Brian Viloria of Wiapahu, Hawaii, knocked out Angel Priolo of Colombia in the seventh round of a scheduled 12-round flyweight bout Thursday night at the Grand Olympic Auditorium.",0
"According to Friday #39;s Vancouver Province, Bertuzzi #39;s defence team and the Crown are very close to a plea bargain deal. Bertuzzi was charged with assault causing bodily harm stemming from his attack on Colorado Avalanche forward Steve Moore on March 8.",0
"AFP - Leading shares closed the session under pressure, hit by weakness in heavyweight pharmas after AstraZeneca admitted a key cancer drug had failed tests and poor trading in New York, dealers said.",0
"siege that started when a group of inmates identified as al Qaeda killed their guards in an attempted jailbreak. prison complex on the outskirts of the capital, prison governor Abdul Salam Bakhshi told journalists.",0
"AP - Lawyers, accountants and other professionals who offer tax advice must meet stricter ethical standards under guidelines issued by the Treasury Department and Internal Revenue Service on Friday.",0
AP - The United States imposed sanctions against Bosnian Serb political leaders Thursday for failing to arrest and turn over war crimes suspects to an international tribunal.,0
" BANJA LUKA, Bosnia (Reuters) -  Bosnian Serb Prime Minister  Dragan Mikerevic stepped down on Friday after top peace  overseer Paddy Ashdown fired nine officials to punish Bosnia's  Serb Republic for failing to arrest war crimes suspects.",0
"NEW YORK - Since Merck #39;s Vioxx was pulled from the market for increasing the risk of heart attack and stroke in a long-term study, there has been heated debate over whether other, similar medicines, such as Pfizer #39;s Celebrex and Bextra, carry similar risks ",0
"At its height, the combined AOL and Time Warner (NYSE: TWX) company market capitalization exceeded \$350 billion. When AOL used its big, bloated equity to buy Time Warner, the company offered Time Warner shareholders ",0
The drug maker Eli Lilly  amp; Co. said Friday it is warning doctors to stop using its attention deficit disorder drug Strattera in patients with jaundice or laboratory evidence of liver injury.,0
"Wed auctioneer eBay (Quote, Chart) continued its expansion into classified listings late Thursday with the acquisition of Rent.com for \$415 million in cash and stock.",0
"US Airways and its flight attendants appeared closer to agreement Friday after union negotiators approved a tentative contract. The new pact, which now must be approved by the group #39;s 5,400 members, calls ",0
This update addresses several potential vulnerabilities in Adobe Reader versions 6.0.0-6.0.2. Note that currently there are no known malicious exploits of these vulnerabilities.,0
"The future of wireless looks to be a showdown in wireless 1Gbps (1 gigabit per second) technologyjust weeks after Siemens announced it was working on technology to transmit 1Gbps wirelessly, NTT DoCoMo announces the same thing.",0
"Around Giants Stadium exasperated officials insist it #39;s too soon to pass judgment on Eli Manning and Ben Roethlisberger. Unfair comparisons, they say.",0
"The Florida Marlins have withdrawn their two-year, \$4.75 million offer to Antonio Alfonseca after a herniated disk was found in the pitcher #39;s lower back, the Miami Herald reported Friday.",0
"Looking back at the major events that took place in the Middle East in 2004, the death of veteran Palestinian leader Yasser Arafat is undoubtedly a world-shaker.",0
" NEW YORK (Reuters) - Oil services company Baker Hughes Inc.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BHI.N target=/stocks/quickinfo/fullquote""&gt;BHI.N&lt;/A&gt; on Friday said U.S. market regulators have demanded  information on its involvement in a now defunct Iraqi  oil-for-food program, joining a growing list of companies under  scrutiny for their role in the program.",0
"According to a story on CNN #39;s Web site, the software giant #39;s recent acquisition of anti-spyware company GIANT might mean users have to pay in order to benefit from the added security to Microsoft applications.",0
"HP, whose contributions made the Itanium so confoundedly complicated, has dropped out of the 10-year-old partnership with Intel that saw them develop the 64-bit chip.",0
"MELBOURNE, Australia -- The recording industry will ask the International Red Cross to freeze a trust fund allegedly controlled by the owners of Sharman Networks, an Australian software company.",0
Xavi believes that Jose Mourinho has copied Valencia in his tactics at Chelsea as he reflected on Barcelona #39;s meeting with the Blues in the Champions League.,0
Bosnian Serb Prime Minister Dragan Mikerevic stepped down on Friday after top peace overseer Paddy Ashdown fired nine officials to punish Bosnia #39;s Serb ,0
AP - Broncos defensive lineman Luther Elliss will miss the rest of the season because of a herniated disc in his lower back.,0
"Reuters - Three Indian states, including impoverished and crime-ridden Bihar and Jharkhand in the east, will vote in February to elect new legislatures, the Election Commission said on Friday.",0
"AP - Bernard Kerik, who withdrew his nomination for homeland security secretary after disclosing that he had not paid all required taxes for a nanny, did not fill out a background form when he was appointed police commissioner in 2000, city officials said.",0
" MOSCOW (Reuters) - Russia said on Friday it would go ahead  and sell Yuganskneftegaz, the main oil production unit of  YUKOS, despite a U.S. bankruptcy court order which seeks to  halt Sunday's auction for at least 10 days.",0
Simon Robinson of 451 believes that the market for storage virtualization technologies will undergo a  quot;significant realignment quot; over the next 18 months.,0
THE US pharmaceutical industry that exports medicines around the world is facing further scrutiny after a survey revealed nearly one-fifth of its government overseers had experienced pressure to approve drugs about which they had reservations.,0
Another shock hit the drug sector Friday when pharmaceutical giant Pfizer Inc. announced that it found an increased heart risk to patients for its blockbuster arthritis drug Celebrex.,0
"Microsoft has beefed up its security portfolio by purchasing anti-spyware specialist Giant Company Software. A test version of a spyware protection, detection and removal tool based on Giant #39;s ",0
"ENGLEWOOD, Colorado (Ticker) - Denver Broncos defensive tackle Luther Elliss has a herniated disc and will miss the rest of the season, coach Mike Shanahan announced on Friday.",0
"In order for the three-way trade between the Yankees, Dodgers and Diamondbacks to go through, Shawn Green must first waive a no-trade clause and agree to land in Arizona.",0
"SAO PAULO - Kidnappers freed the mother of Santos forward Robinho, one of Brazils most talented young players, on Friday, 40 days after seizing her at gunpoint while she was attending a barbecue.",0
"Israeli troops raided a Gaza refugee camp Friday in retaliation for a deadly Palestinian mortar fire, sparking fighting that killed at least six Palestinians and wounded 24 Palestinians and an Israeli soldier.",0
"The commander of the African Union #39;s observer force in Darfur, Sudan, says the Sudanese government appears to be preparing a major military offensive against rebels in the region.",0
"Recruiters working for U.S. contractors are hiring former Colombian soldiers - and even luring some active-duty ones - for security jobs in Iraq, says a former army officer who met with the recruiters.",0
Underpromising in order to overdeliver can't make up for sluggish operating results.,0
Pity that Fannie's management decided to test the limits of an implied Federal guarantee.,0
Pfizer said today that it had found an increased risk of heart troubles in some people taking higher dosages of Celebrex.,0
"Pfizer Inc. said today that it had found an increased risk of heart troubles in some people taking higher dosages of Celebrex, its popular arthritis and pain relief drug.",0
"The online auction giant announced Friday that it has agreed to acquire Rent.com, a leading listing service on the Internet for rental housing.",0
"CarMax Inc. (KMX.N: Quote, Profile, Research) on Friday posted lower quarterly profit, but the used-car retailer said its sales have been steadily improving, sending its shares up as much as 14 percent.",0
"Ever heard of Giant Company Software Inc? Not yet, well perhaps from today as they became Microsoft Corporations latest purchase as Microsoft try to enter the anti-spyware industry as is being portrayed.",0
p2pnet.net News:- Illinois governor Rod Blagojevich wants the state to make it illegal for anyone younger than 18 to buy violent or sexually explicit games.,0
"Forbes.com is reporting details on the rumored Motorola/Apple music phone, as told to them by Apple VP of Applications Eddy Cue. Referring to the new device, Cue was quoted as saying:  quot;What we #39;ve talked about ",0
"Sony plans to launch its new PlayStation Portable game console in Asia at the same time the product goes live in North America and Europe toward the end of next year #39;s first quarter, the company said on Friday.",0
IBM has signed up more than 110 companies to build technologies to the open specification for its BladeCenter systems. ADVERTISEMENT.,0
"Since June 2003, NASA has been investigating the possibility of using a robotic spacecraft to service Hubble. Such a mission would not put the lives of astronauts in jeopardy.",0
Japanese wireless operator NTT DoCoMo said Friday that it has achieved wireless speeds in the laboratory of 1 Gbps. The operator has said for more than a year that it is working on ,0
"ZURICH, Switzerland - The International Ice Hockey Federation Friday barred Vancouver Canucks star Todd Bertuzzi from transferring to Europe, citing the player #39;s violent conduct on the rink.",0
"TORONTO Dec 17, 2004 - Bobby Mattick, who managed the Toronto Blue Jays in 1980 and  #39;81 and helped develop the talent that produced five division titles and two World Series championships, died Friday at 89.",0
"Soccer fans may be right when they complain the referee got it wrong. The human eye can #39;t detect when a soccer player is in an offside position, according to a study in tomorrow #39;s British Medical Journal.",0
"Englewood, CO (Sports Network) - Veteran defensive tackle Luther Elliss of the Denver Broncos will miss the remainder of the season because of a herniated disk in his lower back.",0
Arsenal manager Arsene Wenger believes his axed goalkeeper Jens Lehmann could still be the man for Germany at the 2006 World Cup and has ruled out any moves in the transfer market.,0
"About 140 US soldiers wounded in Iraq and Afghanistan will get a courtside view of the action at a Dallas Mavericks game Saturday night, thanks to season-ticket holders who offered their seats in a show of gratitude.",0
"The United Nations has ended an internal inquiry into the discovery of a secret listening device at the world body #39;s European headquarters without finding out who planted the bug or when, officials said Friday.",0
"Ivory Coast rebels renewed a pledge to speed up a peace initiative on Friday, a day after the UN Security Council threatened sanctions if the civil war #39;s belligerents ",0
A Saudi dissident said Friday his group will not give up its efforts for peaceful action against the royal family even though its call for a second day of anti-monarchy protests went unheeded.,0
"AFP - The US economy is expected to slow to a still-solid 3.5 percent growth pace in 2005, allowing it to trim a record budget shortfall, the White House said.",0
" WASHINGTON (Reuters) - U.S. consumer prices rose modestly  in November as a surge in energy costs a month earlier  moderated, the Labor Department said on Friday.",0
 NEW YORK (Reuters) - U.S. stocks fell on Friday hurt by a  string of negative reports from top drug makers and as oil  prices climbed nearly \$2 a barrel.,0
" CHICAGO (Reuters) - Circuit City Stores Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CC.N target=/stocks/quickinfo/fullquote""&gt;CC.N&lt;/A&gt; on  Friday posted a narrower quarterly loss from continuing  operations but said its outlook was cautious for the current  quarter, which includes the holiday shopping season.",0
"PC World - Our favorite genre-busters will roll, creep, slither, bounce, and wriggle their way into your free time--if you give them a try.",0
"InfoWorld - MySQL this week made available three new consulting packages that aim to help IT departments quickly design and implement open source database systems. The packages feature MySQL-certified senior consultants who work at customer sites for short-term engagements and provide in-depth application analysis as well as recommendations on application design, performance optimization, and help with migrating legacy databases to MySQL. The packages are MySQL Architecture  amp; Design, which offers two days consulting for  #36;5,000; MySQL Performance Tuning  amp; Optimization, which provides three days for  #36;7,500; and MySQL Migration Jumpstart, which includes five days consulting for  #36;10,000. MySQL also provides longer-term, customized consulting services. For more information visit www.mysql.com/consulting.",0
PC World - Anti-spyware company had granted another company rights to its software.,0
"The Motley Fool - In Greek mythology, Apollo was the god of the sun. But yesterday, for-profit educator Apollo Group (Nasdaq: APOL - News) more resembled another figure from Greek lore -- Icarus, the young lad who made wings of wax and feathers, flew too close to the sun, and plunged to his death when the wax melted.",0
"Reuters - Egyptian Suez Canal authorities\are trying to direct a crude oil spill away from Port Said\where it could damage ships and equipment, a canal official\said on Friday. The official said the authorities were\attempting to direct the 20-km (13- mile) long slick, heading\north toward the port, to an empty waiting area normally used\by ships crossing the canal, where it could be dispersed using\chemicals.",0
 NEW YORK (Reuters) - A complicated three-team deal designed  to bring five-times Cy Young award winner Randy Johnson to the  New York Yankees was under threat on Friday.,0
"Reuters - The European Union and\the United States struggled to break a deadlock on the last day\of a U.N. climate-change meeting on Friday, but Washington\resisted Europe's interest in steps to fight global warming\after the international Kyoto pact ends in 2012.",0
Reuters - Not all Americans are\unpopular at this week's U.N. conference on climate change.,0
"Reuters - Italy's power and industrial plants face\an uncertain start to 2005, as delays to its national carbon\emissions plan will force producers to start the new year\without their emission limits for the coming 12 months.",0
" SANTOS, Brazil (Reuters) - Kidnappers freed on Friday the  mother of Santos forward Robinho, one of Brazil's most talented  young players, 40 days after seizing her at gunpoint while she  was attending a barbecue.",0
"AP - NASA's departing boss, Sean O'Keefe, said Friday he does not regret canceling the last shuttle mission to the Hubble Space Telescope  #151; or anything else during his three years on the job.",0
The head of an Indian auction website is arrested over its sale of a video clip showing two Delhi students engaging in a sexual act.,0
"Microwave frequencies vital for Earth monitoring are being lost to commercial uses, weather forecasters say.",0
"An Australian gamer spends \$26,500 on a virtual island that exists only in a PC role-playing game.",0
An \$11 billion plan to expand and modernize Los Angeles International Airport includes \$500 million in measures to ease the effects on surrounding communities.,0
"&lt;p&gt;&lt;/p&gt;&lt;p&gt; By Joao Carlos Assumpcao&lt;/p&gt;&lt;p&gt; SANTOS, Brazil (Reuters) - Kidnappers freed on Friday themother of Santos forward Robinho, one of Brazil's most talentedyoung players, 40 days after seizing her at gunpoint while shewas attending a barbecue.&lt;/p&gt;",0
"A decision on whether to suspend the European Commission's anticompetition sanctions against Microsoft pending appeal is expected to come in the first half of next week, according to a source close to the company.",0
Anti-spyware company had granted another company rights to its software.,0
"Connexion broadband service also will be used to deliver four channels, company says.",0
"Drugmaker Pfizer announced Friday that its painkiller Celebrex puts patients at  quot;increased cardiovascular risk quot; for heart problems, citing a long-term cancer study.",0
Oops. It seems the market did not at all like Internet security company Symantec #39;s (Nasdaq: SYMC) \$13.5 billion bid yesterday for storage software maker Veritas (Nasdaq: VRTS).,0
The US Food and Drug Administration has issued a nationwide warning after having discovered residue of untested pesticides in ginseng imported by a New Jersey firm.,0
"Like it or not, Rupert Murdoch is a New York City staple. As chairman of News Corp. (nyse: NWS - news - people ), the billionaire is a part of Gothamites #39; lives.",0
"Defense contractor Lockheed Martin Corp. on Friday said its business in Syracuse will hire up to 500 new engineers in 2005. In October, the Syracuse business said it would hire 40 employees by the end of the ",0
AP - Miami of Ohio's Terry Hoeppner was hired as Indiana's football coach Friday and vowed to take the Hoosiers to the Rose Bowl for the first time since 1968.,0
NASA #39;s next leader must wholeheartedly back the US president #39;s space plan - which focuses on human space flight - says departing boss Sean O #39;Keefe.,0
NTT DoCoMo used its proprietary signal separation technique to enable data transmission at 1 Gbps in rea ltime using a bandwidth of 100 MHz in an area with low radio signal receptivity.,0
"Nyon, Switzerland (Sports Network) - The draw for the Champions League round of 16 was unveiled Friday in Switzerland, and there are a number of titanic clashes.",0
"Newly signed New York Mets pitcher Pedro Martinez leveled criticism of former Boston Red Sox teammate Curt Schilling, telling the Boston Herald he #39;s much better and that Schilling was off-base when talking about Martinez #39;s workout regimen.",0
"By BOBBY ROSS JR. Associated Press Writer. play the Atlanta Hawks. They will be treated to free food and drink and have. their pictures taken with Mavericks players, dancers and team officials.",0
At least 6 Palestinians were killed and 24 were wounded today in an Israeli army raid near Khan Yunis in the Gaza Strip. The raid was designed to end days of mortar ,0
Microsoft this week quietly fixed a security weakness in the configuration of the built-in firewall component of Windows XP.,0
" NEW YORK (Reuters) - U.S. stocks fell on Friday, hurt by a  slew of negative reports from top drug makers and oil prices  climbing by \$2 a barrel.",0
An earnings restatement driven by accounting changes doesn't change the big picture.,0
"Holiday shopping on Amazon? Try looking for stocks at the same time. If you don't, you're missing a golden opportunity.",0
